well_plate,nitrate_concentration,population,cells_per_ml,file_name,path,well,plate,date_time,cell_size,plate_key,acclimation_level,n,nitrate_level,multitron,slot,start_time,days
D02_24,400,29,200910.02571811812,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,24,2019-06-06T10:23:35Z,42.3,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
E02_24,400,anc4,122994.78028726898,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,24,2019-06-06T10:23:35Z,55.4,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
F02_24,400,15,401541.7827025546,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,24,2019-06-06T10:23:35Z,42,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
B02_25,600,25,220667.105809512,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,25,2019-06-05T16:56:25Z,71.7,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
C02_25,600,6,370653.9532638966,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,25,2019-06-05T16:56:25Z,44.3,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
D02_25,600,24,178370.25828990818,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,25,2019-06-05T16:56:25Z,66.8,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
E02_25,600,1,213988.6562011535,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,25,2019-06-05T16:56:25Z,51.2,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
F02_25,600,25,207310.206592795,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,25,2019-06-05T16:56:25Z,53.7,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
G02_25,600,11,104072.50639691991,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,25,2019-06-05T16:56:25Z,45.8,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
B02_26,600,28,345609.7672325522,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,26,2019-06-05T08:23:38Z,57,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
C02_26,600,21,290234.28922991303,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,26,2019-06-05T08:23:38Z,53.6,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
D02_26,600,18,190057.54510453556,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,26,2019-06-05T08:23:38Z,49.5,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
E02_26,600,26,185048.70789826667,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,26,2019-06-05T08:23:38Z,52.2,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
F02_26,600,28,212040.77506538227,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,26,2019-06-05T08:23:38Z,50.5,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
G02_26,600,27,150543.38492174778,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,26,2019-06-05T08:23:38Z,53.6,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
B02_27,600,15,354514.36671036354,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,27,2019-06-05T15:23:25Z,39.6,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
C02_27,600,10,198127.33838130208,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,27,2019-06-05T15:23:25Z,34.5,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
D02_27,600,29,191448.88877294358,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,27,2019-06-05T15:23:25Z,55.4,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
E02_27,600,anc4,286616.79569205217,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,27,2019-06-05T15:23:25Z,40.1,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
F02_27,600,15,446899.5862926561,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,27,2019-06-05T15:23:25Z,35.6,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
B02_28,1000,25,229293.43655364172,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,28,2019-06-05T14:19:39Z,78.8,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
C02_28,1000,6,269364.1342037927,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,28,2019-06-05T14:19:39Z,57,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
D02_28,1000,24,161395.86553533035,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,28,2019-06-05T14:19:39Z,71.5,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
E02_28,1000,1,212040.77506538227,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,28,2019-06-05T14:19:39Z,64.9,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
F02_28,1000,25,202301.36938652614,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,28,2019-06-05T14:19:39Z,75.4,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
G02_28,1000,11,79306.58909925715,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,28,2019-06-05T14:19:39Z,52.9,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
B02_29,1000,28,217049.61227165116,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,29,2019-06-05T08:46:45Z,46.3,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
C02_29,1000,21,228736.8990862785,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,29,2019-06-05T08:46:45Z,45.2,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
D02_29,1000,18,179483.3332246346,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,29,2019-06-05T08:46:45Z,57.6,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
E02_29,1000,26,185048.70789826667,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,29,2019-06-05T08:46:45Z,57.4,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
F02_29,1000,28,292182.17036568426,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,29,2019-06-05T08:46:45Z,48.9,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
G02_29,1000,27,197292.53218025726,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,29,2019-06-05T08:46:45Z,64.5,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
B02_3,5,15,29218.217036568425,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,3,2019-06-05T10:42:37Z,73,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
C02_3,5,10,21704.961227165113,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,3,2019-06-05T10:42:37Z,72.1,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
D02_3,5,29,17530.930221941053,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,3,2019-06-05T10:42:37Z,76.8,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
E02_3,5,anc4,15026.511618806619,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,3,2019-06-05T10:42:37Z,70.6,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
F02_3,5,15,30609.560704976444,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,3,2019-06-05T10:42:37Z,78.1,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
B02_30,1000,15,303312.9197129484,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,30,2019-06-06T11:33:04Z,54.1,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
C02_30,1000,10,148317.23505229494,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,30,2019-06-06T11:33:04Z,55.3,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
D02_30,1000,29,255728.96625339412,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,30,2019-06-06T11:33:04Z,75.2,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
E02_30,1000,anc4,132455.91723244352,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,30,2019-06-06T11:33:04Z,60.8,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
F02_30,1000,15,265746.64066593186,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,30,2019-06-06T11:33:04Z,48,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
B02_4,10,25,52871.05939950477,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,4,2019-06-05T10:19:31Z,78.1,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
C02_4,10,6,54262.40306791279,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,4,2019-06-05T10:19:31Z,57.4,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
D02_4,10,24,33113.97930811088,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,4,2019-06-05T10:19:31Z,64.5,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
E02_4,10,1,57045.09040472883,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,4,2019-06-05T10:19:31Z,77.1,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
F02_4,10,25,58714.70280681845,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,4,2019-06-05T10:19:31Z,67.2,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
G02_4,10,11,36731.47284597173,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,4,2019-06-05T10:19:31Z,74.5,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
B02_5,10,28,46470.87852482787,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,5,2019-06-05T12:45:43Z,75,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
C02_5,10,21,71236.79582249063,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,5,2019-06-05T12:45:43Z,59.7,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
D02_5,10,18,65114.88368149535,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,5,2019-06-05T12:45:43Z,70.2,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
E02_5,10,26,60662.58394258968,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,5,2019-06-05T12:45:43Z,78.9,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
F02_5,10,28,47583.95345955429,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,5,2019-06-05T12:45:43Z,65.7,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
G02_5,10,27,144978.0102481157,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,5,2019-06-05T12:45:43Z,62.5,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
B02_6,10,15,51201.44699741514,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,6,2019-06-05T13:56:41Z,91,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
C02_6,10,10,20035.34882507549,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,6,2019-06-05T13:56:41Z,83.1,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
D02_6,10,29,12522.09301567218,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,6,2019-06-05T13:56:41Z,71.7,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
E02_6,10,anc4,16974.392754577846,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,6,2019-06-05T13:56:41Z,72,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
F02_6,10,15,24487.648563981154,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,6,2019-06-05T13:56:41Z,82.4,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
B02_7,20,25,62332.1963446793,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,7,2019-06-06T11:09:54Z,67.4,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
C02_7,20,6,84593.69503920763,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,7,2019-06-06T11:09:54Z,55.5,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
D02_7,20,24,46470.87852482787,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,7,2019-06-06T11:09:54Z,71.1,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
E02_7,20,1,65949.68988254016,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,7,2019-06-06T11:09:54Z,73.7,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
F02_7,20,25,77358.70796348593,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,7,2019-06-06T11:09:54Z,64.4,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
G02_7,20,11,75689.0955613963,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G02,7,2019-06-06T11:09:54Z,73.9,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
B02_8,20,28,34505.3229765189,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,8,2019-06-04T17:16:06Z,69.3,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
C02_8,20,21,127725.34875985625,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,8,2019-06-04T17:16:06Z,63,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
D02_8,20,18,79863.12656662035,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,8,2019-06-04T17:16:06Z,86.6,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
E02_8,20,26,66784.49608358496,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,8,2019-06-04T17:16:06Z,78,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
F02_8,20,28,13356.899216716993,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,8,2019-06-04T17:16:06Z,70.6,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
B02_9,20,15,87376.38237602367,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B02,9,2019-06-05T09:10:12Z,79.5,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
C02_9,20,10,31722.63563970286,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C02,9,2019-06-05T09:10:12Z,78.1,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
D02_9,20,29,40070.69765015098,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D02,9,2019-06-05T09:10:12Z,78,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
E02_9,20,anc4,26435.529699752384,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E02,9,2019-06-05T09:10:12Z,79.5,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
F02_9,20,15,44244.72865537504,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F02,9,2019-06-05T09:10:12Z,83,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
B03_1,5,19,32557.441840747673,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B03,1,2019-06-05T11:06:03Z,67.6,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
C03_1,5,33,32557.441840747673,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C03,1,2019-06-05T11:06:03Z,79.7,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
D03_1,5,8,111029.22473896001,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D03,1,2019-06-05T11:06:03Z,40.2,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
E03_1,5,25,47305.684725872685,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E03,1,2019-06-05T11:06:03Z,105,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
F03_1,5,19,36731.47284597173,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F03,1,2019-06-05T11:06:03Z,78.4,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
G03_1,5,33,34505.3229765189,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G03,1,2019-06-05T11:06:03Z,77.5,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
B03_10,40,19,162508.94047005675,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B03,10,2019-06-05T09:56:24Z,74.2,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
C03_10,40,33,178926.7957572714,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C03,10,2019-06-05T09:56:24Z,75.9,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
D03_10,40,8,212597.31253274548,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D03,10,2019-06-05T09:56:24Z,54.3,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
E03_10,40,25,208423.2815275214,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E03,10,2019-06-05T09:56:24Z,68.4,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
F03_10,40,19,185048.70789826667,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F03,10,2019-06-05T09:56:24Z,67.9,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
G03_10,40,33,106298.65626637274,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G03,10,2019-06-05T09:56:24Z,87.4,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
B03_11,40,4,104072.50639691991,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B03,11,2019-06-06T09:14:04Z,89.4,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
C03_11,40,9,160004.52186692232,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C03,11,2019-06-06T09:14:04Z,84.6,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
D03_11,40,22,131064.5735640355,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D03,11,2019-06-06T09:14:04Z,74,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
E03_11,40,28,74854.28936035148,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E03,11,2019-06-06T09:14:04Z,74.1,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
F03_11,40,4,111864.03094000483,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F03,11,2019-06-06T09:14:04Z,73.9,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
G03_11,40,9,120768.63041781615,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,G03,11,2019-06-06T09:14:04Z,77,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
B03_12,40,3,129116.69242826427,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate12_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B03,12,2019-06-06T08:16:06Z,77.5,3,LP,P,4,4,1,2019-06-05T09:56:24Z,0.9303472222222222
