well_plate,mu,best.model,best.se,population,plate,nitrate_level,nitrate_concentration,ancestor_id,treatment,note,plate_key,acclimation_level,well,n_level,multitron,slot
B08_24,1.1646602308468172,gr,0.11380207967105162,7,24,8,400,anc3,B,NA,3,HL,B08,N8,6,1
B08_24,1.1646602308468172,gr,0.11380207967105162,7,24,8,400,anc3,B,NA,3,HL,B08,N8,6,1
B08_24,1.1646602308468172,gr,0.11380207967105162,7,24,8,400,anc3,B,NA,3,HL,B08,N8,6,1
B08_24,1.1646602308468172,gr,0.11380207967105162,7,24,8,400,anc3,B,NA,3,HL,B08,N8,6,1
B08_25,1.2632250255956696,gr,0.07194358388215921,anc5,25,9,600,anc5,none,NA,1,HL,B08,N9,4,15
B08_25,1.2632250255956696,gr,0.07194358388215921,anc5,25,9,600,anc5,none,NA,1,HL,B08,N9,4,15
B08_25,1.2632250255956696,gr,0.07194358388215921,anc5,25,9,600,anc5,none,NA,1,HL,B08,N9,4,15
B08_25,1.2632250255956696,gr,0.07194358388215921,anc5,25,9,600,anc5,none,NA,1,HL,B08,N9,4,15
B08_26,1.4380659347182498,gr,0.10155931530142955,17,26,9,600,anc2,P,NA,2,HL,B08,N9,4,3
B08_26,1.4380659347182498,gr,0.10155931530142955,17,26,9,600,anc2,P,NA,2,HL,B08,N9,4,3
B08_26,1.4380659347182498,gr,0.10155931530142955,17,26,9,600,anc2,P,NA,2,HL,B08,N9,4,3
B08_26,1.4380659347182498,gr,0.10155931530142955,17,26,9,600,anc2,P,NA,2,HL,B08,N9,4,3
B08_27,1.5519065006546613,gr.sat,0.16326052983746736,7,27,9,600,anc3,B,NA,3,HL,B08,N9,4,16
B08_27,1.5519065006546613,gr.sat,0.16326052983746736,7,27,9,600,anc3,B,NA,3,HL,B08,N9,4,16
B08_27,1.5519065006546613,gr.sat,0.16326052983746736,7,27,9,600,anc3,B,NA,3,HL,B08,N9,4,16
B08_27,1.5519065006546613,gr.sat,0.16326052983746736,7,27,9,600,anc3,B,NA,3,HL,B08,N9,4,16
B08_28,1.3122455843112302,gr,0.11029861152152205,anc5,28,10,1e3,anc5,none,NA,1,HL,B08,N10,6,3
B08_28,1.3122455843112302,gr,0.11029861152152205,anc5,28,10,1e3,anc5,none,NA,1,HL,B08,N10,6,3
B08_28,1.3122455843112302,gr,0.11029861152152205,anc5,28,10,1e3,anc5,none,NA,1,HL,B08,N10,6,3
B08_28,1.3122455843112302,gr,0.11029861152152205,anc5,28,10,1e3,anc5,none,NA,1,HL,B08,N10,6,3
B08_29,1.5053817433453236,gr,0.1669051310442096,17,29,10,1e3,anc2,P,NA,2,HL,B08,N10,6,10
B08_29,1.5053817433453236,gr,0.1669051310442096,17,29,10,1e3,anc2,P,NA,2,HL,B08,N10,6,10
B08_29,1.5053817433453236,gr,0.1669051310442096,17,29,10,1e3,anc2,P,NA,2,HL,B08,N10,6,10
B08_29,1.5053817433453236,gr,0.1669051310442096,17,29,10,1e3,anc2,P,NA,2,HL,B08,N10,6,10
B08_3,0.7309300911535638,gr,0.1322446966885618,7,3,1,5,anc3,B,NA,3,LL,B08,N1,5,17
B08_3,0.7309300911535638,gr,0.1322446966885618,7,3,1,5,anc3,B,NA,3,LL,B08,N1,5,17
B08_3,0.7309300911535638,gr,0.1322446966885618,7,3,1,5,anc3,B,NA,3,LL,B08,N1,5,17
B08_3,0.7309300911535638,gr,0.1322446966885618,7,3,1,5,anc3,B,NA,3,LL,B08,N1,5,17
B08_30,1.2100702251592763,gr,0.10002685963013128,7,30,10,1e3,anc3,B,NA,3,HL,B08,N10,4,10
B08_30,1.2100702251592763,gr,0.10002685963013128,7,30,10,1e3,anc3,B,NA,3,HL,B08,N10,4,10
B08_30,1.2100702251592763,gr,0.10002685963013128,7,30,10,1e3,anc3,B,NA,3,HL,B08,N10,4,10
B08_30,1.2100702251592763,gr,0.10002685963013128,7,30,10,1e3,anc3,B,NA,3,HL,B08,N10,4,10
B08_4,0.7839270986449436,gr,0.13838218736115318,anc5,4,2,10,anc5,none,NA,1,LL,B08,N2,5,19
B08_4,0.7839270986449436,gr,0.13838218736115318,anc5,4,2,10,anc5,none,NA,1,LL,B08,N2,5,19
B08_4,0.7839270986449436,gr,0.13838218736115318,anc5,4,2,10,anc5,none,NA,1,LL,B08,N2,5,19
B08_4,0.7839270986449436,gr,0.13838218736115318,anc5,4,2,10,anc5,none,NA,1,LL,B08,N2,5,19
B08_5,1.1304640810708106,gr.sat,0.09366351606647029,17,5,2,10,anc2,P,NA,2,LL,B08,N2,5,20
B08_5,1.1304640810708106,gr.sat,0.09366351606647029,17,5,2,10,anc2,P,NA,2,LL,B08,N2,5,20
B08_5,1.1304640810708106,gr.sat,0.09366351606647029,17,5,2,10,anc2,P,NA,2,LL,B08,N2,5,20
B08_5,1.1304640810708106,gr.sat,0.09366351606647029,17,5,2,10,anc2,P,NA,2,LL,B08,N2,5,20
B08_6,0.6835192003744027,gr,0.12542022350096327,7,6,2,10,anc3,B,NA,3,LL,B08,N2,5,21
B08_6,0.6835192003744027,gr,0.12542022350096327,7,6,2,10,anc3,B,NA,3,LL,B08,N2,5,21
B08_6,0.6835192003744027,gr,0.12542022350096327,7,6,2,10,anc3,B,NA,3,LL,B08,N2,5,21
B08_6,0.6835192003744027,gr,0.12542022350096327,7,6,2,10,anc3,B,NA,3,LL,B08,N2,5,21
B08_7,0.850571603320464,gr,0.09598268147424434,anc5,7,3,20,anc5,none,NA,1,LL,B08,N3,5,8
B08_7,0.850571603320464,gr,0.09598268147424434,anc5,7,3,20,anc5,none,NA,1,LL,B08,N3,5,8
B08_7,0.850571603320464,gr,0.09598268147424434,anc5,7,3,20,anc5,none,NA,1,LL,B08,N3,5,8
B08_7,0.850571603320464,gr,0.09598268147424434,anc5,7,3,20,anc5,none,NA,1,LL,B08,N3,5,8
B08_8,1.533861835810013,gr.sat,0.08304540671271986,17,8,3,20,anc2,P,NA,2,LL,B08,N3,5,9
B08_8,1.533861835810013,gr.sat,0.08304540671271986,17,8,3,20,anc2,P,NA,2,LL,B08,N3,5,9
B08_8,1.533861835810013,gr.sat,0.08304540671271986,17,8,3,20,anc2,P,NA,2,LL,B08,N3,5,9
B08_8,1.533861835810013,gr.sat,0.08304540671271986,17,8,3,20,anc2,P,NA,2,LL,B08,N3,5,9
B08_9,1.017448348448309,gr,0.13543049632181692,7,9,3,20,anc3,B,NA,3,LL,B08,N3,5,2
B08_9,1.017448348448309,gr,0.13543049632181692,7,9,3,20,anc3,B,NA,3,LL,B08,N3,5,2
B08_9,1.017448348448309,gr,0.13543049632181692,7,9,3,20,anc3,B,NA,3,LL,B08,N3,5,2
B08_9,1.017448348448309,gr,0.13543049632181692,7,9,3,20,anc3,B,NA,3,LL,B08,N3,5,2
B09_1,1.8649590807813436,gr.lagsat,0.11394892904322253,1,1,1,5,anc2,N,NA,1,LL,B09,N1,5,15
B09_1,1.8649590807813436,gr.lagsat,0.11394892904322253,1,1,1,5,anc2,N,NA,1,LL,B09,N1,5,15
B09_1,1.8649590807813436,gr.lagsat,0.11394892904322253,1,1,1,5,anc2,N,NA,1,LL,B09,N1,5,15
B09_1,1.8649590807813436,gr.lagsat,0.11394892904322253,1,1,1,5,anc2,N,NA,1,LL,B09,N1,5,15
B09_10,1.1183480071339658,gr,0.13923279220213058,1,10,4,40,anc2,N,NA,1,LL,B09,N4,5,18
B09_10,1.1183480071339658,gr,0.13923279220213058,1,10,4,40,anc2,N,NA,1,LL,B09,N4,5,18
B09_10,1.1183480071339658,gr,0.13923279220213058,1,10,4,40,anc2,N,NA,1,LL,B09,N4,5,18
B09_10,1.1183480071339658,gr,0.13923279220213058,1,10,4,40,anc2,N,NA,1,LL,B09,N4,5,18
B09_11,0.9784258924816421,gr,0.09595456812436264,26,11,4,40,anc3,L,NA,2,LL,B09,N4,4,9
B09_11,0.9784258924816421,gr,0.09595456812436264,26,11,4,40,anc3,L,NA,2,LL,B09,N4,4,9
B09_11,0.9784258924816421,gr,0.09595456812436264,26,11,4,40,anc3,L,NA,2,LL,B09,N4,4,9
B09_11,0.9784258924816421,gr,0.09595456812436264,26,11,4,40,anc3,L,NA,2,LL,B09,N4,4,9
B09_12,1.1060953753363878,gr,0.1417966707429236,5,12,4,40,anc5,C,NA,3,LL,B09,N4,4,1
B09_12,1.1060953753363878,gr,0.1417966707429236,5,12,4,40,anc5,C,NA,3,LL,B09,N4,4,1
B09_12,1.1060953753363878,gr,0.1417966707429236,5,12,4,40,anc5,C,NA,3,LL,B09,N4,4,1
B09_12,1.1060953753363878,gr,0.1417966707429236,5,12,4,40,anc5,C,NA,3,LL,B09,N4,4,1
B09_13,1.1622725543582275,gr,0.11916567230229633,1,13,5,60,anc2,N,NA,1,LL,B09,N5,6,9
B09_13,1.1622725543582275,gr,0.11916567230229633,1,13,5,60,anc2,N,NA,1,LL,B09,N5,6,9
B09_13,1.1622725543582275,gr,0.11916567230229633,1,13,5,60,anc2,N,NA,1,LL,B09,N5,6,9
B09_13,1.1622725543582275,gr,0.11916567230229633,1,13,5,60,anc2,N,NA,1,LL,B09,N5,6,9
B09_14,1.3707274725261827,gr.sat,0.09937619526405067,26,14,5,60,anc3,L,NA,2,LL,B09,N5,6,2
B09_14,1.3707274725261827,gr.sat,0.09937619526405067,26,14,5,60,anc3,L,NA,2,LL,B09,N5,6,2
B09_14,1.3707274725261827,gr.sat,0.09937619526405067,26,14,5,60,anc3,L,NA,2,LL,B09,N5,6,2
B09_14,1.3707274725261827,gr.sat,0.09937619526405067,26,14,5,60,anc3,L,NA,2,LL,B09,N5,6,2
B09_15,1.1111612901004615,gr,0.08923190484321576,5,15,5,60,anc5,C,NA,3,LL,B09,N5,6,15
B09_15,1.1111612901004615,gr,0.08923190484321576,5,15,5,60,anc5,C,NA,3,LL,B09,N5,6,15
B09_15,1.1111612901004615,gr,0.08923190484321576,5,15,5,60,anc5,C,NA,3,LL,B09,N5,6,15
B09_15,1.1111612901004615,gr,0.08923190484321576,5,15,5,60,anc5,C,NA,3,LL,B09,N5,6,15
B09_16,2.623181659145898,gr.lagsat,0.14942112164599738,1,16,6,80,anc2,N,NA,1,HL,B09,N6,5,3
B09_16,2.623181659145898,gr.lagsat,0.14942112164599738,1,16,6,80,anc2,N,NA,1,HL,B09,N6,5,3
B09_16,2.623181659145898,gr.lagsat,0.14942112164599738,1,16,6,80,anc2,N,NA,1,HL,B09,N6,5,3
B09_16,2.623181659145898,gr.lagsat,0.14942112164599738,1,16,6,80,anc2,N,NA,1,HL,B09,N6,5,3
B09_17,1.8521789571061966,gr.sat,0.21836116672637826,26,17,6,80,anc3,L,NA,2,HL,B09,N6,4,4
B09_17,1.8521789571061966,gr.sat,0.21836116672637826,26,17,6,80,anc3,L,NA,2,HL,B09,N6,4,4
B09_17,1.8521789571061966,gr.sat,0.21836116672637826,26,17,6,80,anc3,L,NA,2,HL,B09,N6,4,4
B09_17,1.8521789571061966,gr.sat,0.21836116672637826,26,17,6,80,anc3,L,NA,2,HL,B09,N6,4,4
B09_18,1.4219262838675413,gr.sat,0.1464407722535826,5,18,6,80,anc5,C,NA,3,HL,B09,N6,6,4
B09_18,1.4219262838675413,gr.sat,0.1464407722535826,5,18,6,80,anc5,C,NA,3,HL,B09,N6,6,4
B09_18,1.4219262838675413,gr.sat,0.1464407722535826,5,18,6,80,anc5,C,NA,3,HL,B09,N6,6,4
B09_18,1.4219262838675413,gr.sat,0.1464407722535826,5,18,6,80,anc5,C,NA,3,HL,B09,N6,6,4
B09_19,1.2507568426665858,gr,0.13138172731546385,1,19,7,100,anc2,N,NA,1,HL,B09,N7,4,8
B09_19,1.2507568426665858,gr,0.13138172731546385,1,19,7,100,anc2,N,NA,1,HL,B09,N7,4,8
B09_19,1.2507568426665858,gr,0.13138172731546385,1,19,7,100,anc2,N,NA,1,HL,B09,N7,4,8
B09_19,1.2507568426665858,gr,0.13138172731546385,1,19,7,100,anc2,N,NA,1,HL,B09,N7,4,8
B09_2,1.4825715965038662,gr.lagsat,0.09090979523301808,26,2,1,5,anc3,L,NA,2,LL,B09,N1,5,16
B09_2,1.4825715965038662,gr.lagsat,0.09090979523301808,26,2,1,5,anc3,L,NA,2,LL,B09,N1,5,16
B09_2,1.4825715965038662,gr.lagsat,0.09090979523301808,26,2,1,5,anc3,L,NA,2,LL,B09,N1,5,16
B09_2,1.4825715965038662,gr.lagsat,0.09090979523301808,26,2,1,5,anc3,L,NA,2,LL,B09,N1,5,16
B09_20,1.6309290013492757,gr.sat,0.23397149639150996,26,20,7,100,anc3,L,NA,2,HL,B09,N7,4,2
B09_20,1.6309290013492757,gr.sat,0.23397149639150996,26,20,7,100,anc3,L,NA,2,HL,B09,N7,4,2
B09_20,1.6309290013492757,gr.sat,0.23397149639150996,26,20,7,100,anc3,L,NA,2,HL,B09,N7,4,2
B09_20,1.6309290013492757,gr.sat,0.23397149639150996,26,20,7,100,anc3,L,NA,2,HL,B09,N7,4,2
B09_21,1.2115488147512323,gr,0.17929564016272034,5,21,7,100,anc5,C,NA,3,HL,B09,N7,4,17
B09_21,1.2115488147512323,gr,0.17929564016272034,5,21,7,100,anc5,C,NA,3,HL,B09,N7,4,17
B09_21,1.2115488147512323,gr,0.17929564016272034,5,21,7,100,anc5,C,NA,3,HL,B09,N7,4,17
B09_21,1.2115488147512323,gr,0.17929564016272034,5,21,7,100,anc5,C,NA,3,HL,B09,N7,4,17
B09_22,1.4769454873478485,gr,0.21038196687423621,1,22,8,400,anc2,N,NA,1,HL,B09,N8,6,17
B09_22,1.4769454873478485,gr,0.21038196687423621,1,22,8,400,anc2,N,NA,1,HL,B09,N8,6,17
B09_22,1.4769454873478485,gr,0.21038196687423621,1,22,8,400,anc2,N,NA,1,HL,B09,N8,6,17
B09_22,1.4769454873478485,gr,0.21038196687423621,1,22,8,400,anc2,N,NA,1,HL,B09,N8,6,17
B09_23,1.9511787166323349,gr.sat,0.1271287386018408,26,23,8,400,anc3,L,NA,2,HL,B09,N8,6,8
B09_23,1.9511787166323349,gr.sat,0.1271287386018408,26,23,8,400,anc3,L,NA,2,HL,B09,N8,6,8
B09_23,1.9511787166323349,gr.sat,0.1271287386018408,26,23,8,400,anc3,L,NA,2,HL,B09,N8,6,8
B09_23,1.9511787166323349,gr.sat,0.1271287386018408,26,23,8,400,anc3,L,NA,2,HL,B09,N8,6,8
B09_24,1.1515814403936018,gr,0.07317902535025862,5,24,8,400,anc5,C,NA,3,HL,B09,N8,6,1
B09_24,1.1515814403936018,gr,0.07317902535025862,5,24,8,400,anc5,C,NA,3,HL,B09,N8,6,1
B09_24,1.1515814403936018,gr,0.07317902535025862,5,24,8,400,anc5,C,NA,3,HL,B09,N8,6,1
B09_24,1.1515814403936018,gr,0.07317902535025862,5,24,8,400,anc5,C,NA,3,HL,B09,N8,6,1
B09_25,1.2557735366462597,gr,0.07976859581899301,1,25,9,600,anc2,N,NA,1,HL,B09,N9,4,15
B09_25,1.2557735366462597,gr,0.07976859581899301,1,25,9,600,anc2,N,NA,1,HL,B09,N9,4,15
B09_25,1.2557735366462597,gr,0.07976859581899301,1,25,9,600,anc2,N,NA,1,HL,B09,N9,4,15
B09_25,1.2557735366462597,gr,0.07976859581899301,1,25,9,600,anc2,N,NA,1,HL,B09,N9,4,15
B09_26,1.5450261596876647,gr.sat,0.19097626584964794,26,26,9,600,anc3,L,NA,2,HL,B09,N9,4,3
B09_26,1.5450261596876647,gr.sat,0.19097626584964794,26,26,9,600,anc3,L,NA,2,HL,B09,N9,4,3
B09_26,1.5450261596876647,gr.sat,0.19097626584964794,26,26,9,600,anc3,L,NA,2,HL,B09,N9,4,3
B09_26,1.5450261596876647,gr.sat,0.19097626584964794,26,26,9,600,anc3,L,NA,2,HL,B09,N9,4,3
B09_27,1.2197087184009296,gr,0.1918509833737435,5,27,9,600,anc5,C,NA,3,HL,B09,N9,4,16
B09_27,1.2197087184009296,gr,0.1918509833737435,5,27,9,600,anc5,C,NA,3,HL,B09,N9,4,16
B09_27,1.2197087184009296,gr,0.1918509833737435,5,27,9,600,anc5,C,NA,3,HL,B09,N9,4,16
B09_27,1.2197087184009296,gr,0.1918509833737435,5,27,9,600,anc5,C,NA,3,HL,B09,N9,4,16
B09_28,1.3840590413917484,gr,0.08752907007159243,1,28,10,1e3,anc2,N,NA,1,HL,B09,N10,6,3
B09_28,1.3840590413917484,gr,0.08752907007159243,1,28,10,1e3,anc2,N,NA,1,HL,B09,N10,6,3
B09_28,1.3840590413917484,gr,0.08752907007159243,1,28,10,1e3,anc2,N,NA,1,HL,B09,N10,6,3
B09_28,1.3840590413917484,gr,0.08752907007159243,1,28,10,1e3,anc2,N,NA,1,HL,B09,N10,6,3
B09_29,1.1083711700180057,gr,0.1634433055020865,26,29,10,1e3,anc3,L,NA,2,HL,B09,N10,6,10
B09_29,1.1083711700180057,gr,0.1634433055020865,26,29,10,1e3,anc3,L,NA,2,HL,B09,N10,6,10
B09_29,1.1083711700180057,gr,0.1634433055020865,26,29,10,1e3,anc3,L,NA,2,HL,B09,N10,6,10
B09_29,1.1083711700180057,gr,0.1634433055020865,26,29,10,1e3,anc3,L,NA,2,HL,B09,N10,6,10
B09_3,0.6047799970683277,gr,0.13204711025729998,5,3,1,5,anc5,C,NA,3,LL,B09,N1,5,17
B09_3,0.6047799970683277,gr,0.13204711025729998,5,3,1,5,anc5,C,NA,3,LL,B09,N1,5,17
B09_3,0.6047799970683277,gr,0.13204711025729998,5,3,1,5,anc5,C,NA,3,LL,B09,N1,5,17
B09_3,0.6047799970683277,gr,0.13204711025729998,5,3,1,5,anc5,C,NA,3,LL,B09,N1,5,17
B09_30,1.2144698228113406,gr,0.10823526047520116,5,30,10,1e3,anc5,C,NA,3,HL,B09,N10,4,10
B09_30,1.2144698228113406,gr,0.10823526047520116,5,30,10,1e3,anc5,C,NA,3,HL,B09,N10,4,10
B09_30,1.2144698228113406,gr,0.10823526047520116,5,30,10,1e3,anc5,C,NA,3,HL,B09,N10,4,10
B09_30,1.2144698228113406,gr,0.10823526047520116,5,30,10,1e3,anc5,C,NA,3,HL,B09,N10,4,10
B09_4,0.7440768503682662,gr,0.07458244431121248,1,4,2,10,anc2,N,NA,1,LL,B09,N2,5,19
B09_4,0.7440768503682662,gr,0.07458244431121248,1,4,2,10,anc2,N,NA,1,LL,B09,N2,5,19
B09_4,0.7440768503682662,gr,0.07458244431121248,1,4,2,10,anc2,N,NA,1,LL,B09,N2,5,19
B09_4,0.7440768503682662,gr,0.07458244431121248,1,4,2,10,anc2,N,NA,1,LL,B09,N2,5,19
B09_5,0.6617976281173952,gr,0.09136716657766819,26,5,2,10,anc3,L,NA,2,LL,B09,N2,5,20
B09_5,0.6617976281173952,gr,0.09136716657766819,26,5,2,10,anc3,L,NA,2,LL,B09,N2,5,20
B09_5,0.6617976281173952,gr,0.09136716657766819,26,5,2,10,anc3,L,NA,2,LL,B09,N2,5,20
B09_5,0.6617976281173952,gr,0.09136716657766819,26,5,2,10,anc3,L,NA,2,LL,B09,N2,5,20
B09_6,0.8065478131459817,gr,0.183618773144391,5,6,2,10,anc5,C,NA,3,LL,B09,N2,5,21
B09_6,0.8065478131459817,gr,0.183618773144391,5,6,2,10,anc5,C,NA,3,LL,B09,N2,5,21
B09_6,0.8065478131459817,gr,0.183618773144391,5,6,2,10,anc5,C,NA,3,LL,B09,N2,5,21
B09_6,0.8065478131459817,gr,0.183618773144391,5,6,2,10,anc5,C,NA,3,LL,B09,N2,5,21
B09_7,0.8472836603122895,gr,0.09634364838177269,1,7,3,20,anc2,N,NA,1,LL,B09,N3,5,8
B09_7,0.8472836603122895,gr,0.09634364838177269,1,7,3,20,anc2,N,NA,1,LL,B09,N3,5,8
B09_7,0.8472836603122895,gr,0.09634364838177269,1,7,3,20,anc2,N,NA,1,LL,B09,N3,5,8
B09_7,0.8472836603122895,gr,0.09634364838177269,1,7,3,20,anc2,N,NA,1,LL,B09,N3,5,8
B09_8,0.7868413256336227,gr,0.10499187328065104,26,8,3,20,anc3,L,NA,2,LL,B09,N3,5,9
B09_8,0.7868413256336227,gr,0.10499187328065104,26,8,3,20,anc3,L,NA,2,LL,B09,N3,5,9
B09_8,0.7868413256336227,gr,0.10499187328065104,26,8,3,20,anc3,L,NA,2,LL,B09,N3,5,9
B09_8,0.7868413256336227,gr,0.10499187328065104,26,8,3,20,anc3,L,NA,2,LL,B09,N3,5,9
B09_9,1.5969734833779732,gr.lagsat,0.08575731636750054,5,9,3,20,anc5,C,NA,3,LL,B09,N3,5,2
B09_9,1.5969734833779732,gr.lagsat,0.08575731636750054,5,9,3,20,anc5,C,NA,3,LL,B09,N3,5,2
B09_9,1.5969734833779732,gr.lagsat,0.08575731636750054,5,9,3,20,anc5,C,NA,3,LL,B09,N3,5,2
B09_9,1.5969734833779732,gr.lagsat,0.08575731636750054,5,9,3,20,anc5,C,NA,3,LL,B09,N3,5,2
B10_11,1.0019061601681791,gr,0.12233576859534413,2,11,4,40,anc3,BS,NA,2,LL,B10,N4,4,9
B10_11,1.0019061601681791,gr,0.12233576859534413,2,11,4,40,anc3,BS,NA,2,LL,B10,N4,4,9
B10_11,1.0019061601681791,gr,0.12233576859534413,2,11,4,40,anc3,BS,NA,2,LL,B10,N4,4,9
B10_11,1.0019061601681791,gr,0.12233576859534413,2,11,4,40,anc3,BS,NA,2,LL,B10,N4,4,9
B10_12,1.8227893179107337,gr.sat,0.062073100442593815,29,12,4,40,anc3,P,NA,3,LL,B10,N4,4,1
B10_12,1.8227893179107337,gr.sat,0.062073100442593815,29,12,4,40,anc3,P,NA,3,LL,B10,N4,4,1
B10_12,1.8227893179107337,gr.sat,0.062073100442593815,29,12,4,40,anc3,P,NA,3,LL,B10,N4,4,1
B10_12,1.8227893179107337,gr.sat,0.062073100442593815,29,12,4,40,anc3,P,NA,3,LL,B10,N4,4,1
B10_14,1.0430861846446395,gr,0.13155494540432683,2,14,5,60,anc3,BS,NA,2,LL,B10,N5,6,2
B10_14,1.0430861846446395,gr,0.13155494540432683,2,14,5,60,anc3,BS,NA,2,LL,B10,N5,6,2
B10_14,1.0430861846446395,gr,0.13155494540432683,2,14,5,60,anc3,BS,NA,2,LL,B10,N5,6,2
B10_14,1.0430861846446395,gr,0.13155494540432683,2,14,5,60,anc3,BS,NA,2,LL,B10,N5,6,2
B10_15,1.8299151835506968,gr.lagsat,0.13962559809904324,29,15,5,60,anc3,P,NA,3,LL,B10,N5,6,15
B10_15,1.8299151835506968,gr.lagsat,0.13962559809904324,29,15,5,60,anc3,P,NA,3,LL,B10,N5,6,15
B10_15,1.8299151835506968,gr.lagsat,0.13962559809904324,29,15,5,60,anc3,P,NA,3,LL,B10,N5,6,15
B10_15,1.8299151835506968,gr.lagsat,0.13962559809904324,29,15,5,60,anc3,P,NA,3,LL,B10,N5,6,15
B10_17,1.7036712256517166,gr.sat,0.3212135197638521,2,17,6,80,anc3,BS,NA,2,HL,B10,N6,4,4
B10_17,1.7036712256517166,gr.sat,0.3212135197638521,2,17,6,80,anc3,BS,NA,2,HL,B10,N6,4,4
B10_17,1.7036712256517166,gr.sat,0.3212135197638521,2,17,6,80,anc3,BS,NA,2,HL,B10,N6,4,4
B10_17,1.7036712256517166,gr.sat,0.3212135197638521,2,17,6,80,anc3,BS,NA,2,HL,B10,N6,4,4
B10_18,1.6115548209109234,gr.sat,0.09573360824671255,29,18,6,80,anc3,P,NA,3,HL,B10,N6,6,4
B10_18,1.6115548209109234,gr.sat,0.09573360824671255,29,18,6,80,anc3,P,NA,3,HL,B10,N6,6,4
B10_18,1.6115548209109234,gr.sat,0.09573360824671255,29,18,6,80,anc3,P,NA,3,HL,B10,N6,6,4
B10_18,1.6115548209109234,gr.sat,0.09573360824671255,29,18,6,80,anc3,P,NA,3,HL,B10,N6,6,4
B10_2,0.6388612818156086,gr,0.08158748096331139,2,2,1,5,anc3,BS,NA,2,LL,B10,N1,5,16
B10_2,0.6388612818156086,gr,0.08158748096331139,2,2,1,5,anc3,BS,NA,2,LL,B10,N1,5,16
B10_2,0.6388612818156086,gr,0.08158748096331139,2,2,1,5,anc3,BS,NA,2,LL,B10,N1,5,16
B10_2,0.6388612818156086,gr,0.08158748096331139,2,2,1,5,anc3,BS,NA,2,LL,B10,N1,5,16
B10_20,1.5785973308254786,gr.sat,0.16091077008478905,2,20,7,100,anc3,BS,NA,2,HL,B10,N7,4,2
B10_20,1.5785973308254786,gr.sat,0.16091077008478905,2,20,7,100,anc3,BS,NA,2,HL,B10,N7,4,2
B10_20,1.5785973308254786,gr.sat,0.16091077008478905,2,20,7,100,anc3,BS,NA,2,HL,B10,N7,4,2
B10_20,1.5785973308254786,gr.sat,0.16091077008478905,2,20,7,100,anc3,BS,NA,2,HL,B10,N7,4,2
B10_21,1.3079434233854785,gr.sat,0.10082335258010124,29,21,7,100,anc3,P,NA,3,HL,B10,N7,4,17
B10_21,1.3079434233854785,gr.sat,0.10082335258010124,29,21,7,100,anc3,P,NA,3,HL,B10,N7,4,17
B10_21,1.3079434233854785,gr.sat,0.10082335258010124,29,21,7,100,anc3,P,NA,3,HL,B10,N7,4,17
B10_21,1.3079434233854785,gr.sat,0.10082335258010124,29,21,7,100,anc3,P,NA,3,HL,B10,N7,4,17
B10_23,1.7943763067879321,gr.sat,0.22540362354846058,2,23,8,400,anc3,BS,NA,2,HL,B10,N8,6,8
B10_23,1.7943763067879321,gr.sat,0.22540362354846058,2,23,8,400,anc3,BS,NA,2,HL,B10,N8,6,8
B10_23,1.7943763067879321,gr.sat,0.22540362354846058,2,23,8,400,anc3,BS,NA,2,HL,B10,N8,6,8
B10_23,1.7943763067879321,gr.sat,0.22540362354846058,2,23,8,400,anc3,BS,NA,2,HL,B10,N8,6,8
B10_24,1.6031031066741674,gr.sat,0.07832650633615591,29,24,8,400,anc3,P,NA,3,HL,B10,N8,6,1
B10_24,1.6031031066741674,gr.sat,0.07832650633615591,29,24,8,400,anc3,P,NA,3,HL,B10,N8,6,1
B10_24,1.6031031066741674,gr.sat,0.07832650633615591,29,24,8,400,anc3,P,NA,3,HL,B10,N8,6,1
B10_24,1.6031031066741674,gr.sat,0.07832650633615591,29,24,8,400,anc3,P,NA,3,HL,B10,N8,6,1
B10_26,1.488588713546011,gr.sat,0.18783474386960455,2,26,9,600,anc3,BS,NA,2,HL,B10,N9,4,3
B10_26,1.488588713546011,gr.sat,0.18783474386960455,2,26,9,600,anc3,BS,NA,2,HL,B10,N9,4,3
B10_26,1.488588713546011,gr.sat,0.18783474386960455,2,26,9,600,anc3,BS,NA,2,HL,B10,N9,4,3
B10_26,1.488588713546011,gr.sat,0.18783474386960455,2,26,9,600,anc3,BS,NA,2,HL,B10,N9,4,3
B10_27,1.3597214088953566,gr,0.12739581929079427,29,27,9,600,anc3,P,NA,3,HL,B10,N9,4,16
B10_27,1.3597214088953566,gr,0.12739581929079427,29,27,9,600,anc3,P,NA,3,HL,B10,N9,4,16
B10_27,1.3597214088953566,gr,0.12739581929079427,29,27,9,600,anc3,P,NA,3,HL,B10,N9,4,16
B10_27,1.3597214088953566,gr,0.12739581929079427,29,27,9,600,anc3,P,NA,3,HL,B10,N9,4,16
B10_29,0.918719511327219,gr,0.1651817137098788,2,29,10,1e3,anc3,BS,NA,2,HL,B10,N10,6,10
B10_29,0.918719511327219,gr,0.1651817137098788,2,29,10,1e3,anc3,BS,NA,2,HL,B10,N10,6,10
B10_29,0.918719511327219,gr,0.1651817137098788,2,29,10,1e3,anc3,BS,NA,2,HL,B10,N10,6,10
B10_29,0.918719511327219,gr,0.1651817137098788,2,29,10,1e3,anc3,BS,NA,2,HL,B10,N10,6,10
B10_3,1.0056197697228793,gr.sat,0.12032605022655024,29,3,1,5,anc3,P,NA,3,LL,B10,N1,5,17
