well_plate,phosphate_concentration,population,cell_count,file_name,path,well,plate,date_time,RFU,plate_key,acclimation_level,p,phosphate_level,multitron,slot,population_new_color,start_time,days,size,ancestor_id,treatment,note,cells_per_ml
F04_3,0.5,29,217,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate3_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,3,2019-05-27T09:06:45Z,80,3,LP,P,1,5,17,no,2019-05-24T09:36:16Z,2.9795023148148148,80,anc3,P,NA,60384.315208908076
B04_30,50,cc1690,467,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,30,2019-05-28T09:08:46Z,52.5,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,52.5,cc1690,none,NA,129951.49862930908
C04_30,50,5,589,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,30,2019-05-28T09:08:46Z,64.400000000000006,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,64.4,anc5,C,NA,163900.28413846478
D04_30,50,anc4,502,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,30,2019-05-28T09:08:46Z,50.600000000000001,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,50.6,anc4,none,NA,139690.90430816522
E04_30,50,16,469,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E04,30,2019-05-28T09:08:46Z,50.299999999999997,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,50.3,anc5,B,NA,130508.0360966723
F04_30,50,29,723,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,30,2019-05-28T09:08:46Z,42.600000000000001,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,42.6,anc3,P,NA,201188.2944517997
B04_4,1,14,367,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,4,2019-05-24T14:46:14Z,112,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,112,anc2,S,NA,102124.62526114869
C04_4,1,32,471,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,4,2019-05-24T14:46:14Z,99,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,99,cc1690,S,NA,131064.5735640355
D04_4,1,19,397,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,4,2019-05-24T14:46:14Z,106,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,106,anc2,B,NA,110472.6872715968
F04_4,1,6,431,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,4,2019-05-24T14:46:14Z,82.599999999999994,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,82.6,cc1690,P,NA,119933.82421677133
B04_5,1,31,361,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,5,2019-05-28T14:13:23Z,100,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,100,cc1690,B,NA,100455.01285905906
C04_5,1,35,354,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,5,2019-05-28T14:13:23Z,97.400000000000006,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,97.4,anc4,BS,NA,98507.13172328782
D04_5,1,4,257,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,5,2019-05-28T14:13:23Z,98.099999999999994,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,98.1,anc3,S,NA,71515.06455617223
E04_5,1,2,597,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E04,5,2019-05-28T14:13:23Z,91,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,91,anc3,BS,NA,166126.43400791762
F04_5,1,21,462,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,5,2019-05-28T14:13:23Z,89.5,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,89.5,anc4,B,NA,128560.15496090107
B04_6,1,cc1690,281,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,6,2019-05-24T10:47:31Z,109,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,109,cc1690,none,NA,78193.51416453073
C04_6,1,5,123,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,6,2019-05-24T10:47:31Z,103,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,103,anc5,C,NA,34227.054242837294
D04_6,1,anc4,345,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,6,2019-05-24T10:47:31Z,107,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,107,anc4,none,NA,96002.71312015339
E04_6,1,16,494,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E04,6,2019-05-24T10:47:31Z,98.5,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,98.5,anc5,B,NA,137464.75443871238
F04_6,1,29,424,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,6,2019-05-24T10:47:31Z,90.400000000000006,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,90.4,anc3,P,NA,117985.9430810001
B04_7,2,14,548,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate7_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,7,2019-05-27T14:08:09Z,84.400000000000006,1,LP,P,3,5,8,no,2019-05-24T14:10:09Z,2.998611111111111,84.4,anc2,S,NA,152491.266057519
C04_7,2,32,597,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate7_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,7,2019-05-27T14:08:09Z,83,1,LP,P,3,5,8,no,2019-05-24T14:10:09Z,2.998611111111111,83,cc1690,S,NA,166126.43400791762
D04_7,2,19,443,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate7_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,7,2019-05-27T14:08:09Z,89.299999999999997,1,LP,P,3,5,8,no,2019-05-24T14:10:09Z,2.998611111111111,89.3,anc2,B,NA,123273.04902095058
F04_7,2,6,751,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate7_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,7,2019-05-27T14:08:09Z,74.200000000000003,1,LP,P,3,5,8,no,2019-05-24T14:10:09Z,2.998611111111111,74.2,cc1690,P,NA,208979.81899488464
B04_8,2,31,531,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate8_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,8,2019-05-27T16:10:33Z,104,2,LP,P,3,5,9,no,2019-05-24T14:10:09Z,3.0836111111111113,104,cc1690,B,NA,147760.69758493174
C04_8,2,35,562,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate8_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,8,2019-05-27T16:10:33Z,81,2,LP,P,3,5,9,no,2019-05-24T14:10:09Z,3.0836111111111113,81,anc4,BS,NA,156387.02832906146
D04_8,2,4,633,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate8_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,8,2019-05-27T16:10:33Z,92.400000000000006,2,LP,P,3,5,9,no,2019-05-24T14:10:09Z,3.0836111111111113,92.4,anc3,S,NA,176144.10842045536
E04_8,2,2,585,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate8_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E04,8,2019-05-27T16:10:33Z,73.799999999999997,2,LP,P,3,5,9,no,2019-05-24T14:10:09Z,3.0836111111111113,73.8,anc3,BS,NA,162787.20920373837
F04_8,2,21,1136,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate8_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,8,2019-05-27T16:10:33Z,70.599999999999994,2,LP,P,3,5,9,no,2019-05-24T14:10:09Z,3.0836111111111113,70.6,anc4,B,NA,316113.2814623022
B04_9,2,cc1690,1648,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate9_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B04,9,2019-05-24T14:10:09Z,66.099999999999994,3,LP,P,3,5,2,no,2019-05-24T14:10:09Z,0,66.1,cc1690,none,NA,458586.87310728343
C04_9,2,5,1201,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate9_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C04,9,2019-05-24T14:10:09Z,71.299999999999997,3,LP,P,3,5,2,no,2019-05-24T14:10:09Z,0,71.3,anc5,C,NA,334200.74915160646
D04_9,2,anc4,805,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate9_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D04,9,2019-05-24T14:10:09Z,78.5,3,LP,P,3,5,2,no,2019-05-24T14:10:09Z,0,78.5,anc4,none,NA,224006.33061369124
E04_9,2,16,572,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate9_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E04,9,2019-05-24T14:10:09Z,78.099999999999994,3,LP,P,3,5,2,no,2019-05-24T14:10:09Z,0,78.1,anc5,B,NA,159169.7156658775
F04_9,2,29,1197,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate9_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F04,9,2019-05-24T14:10:09Z,74.599999999999994,3,LP,P,3,5,2,no,2019-05-24T14:10:09Z,0,74.6,anc3,P,NA,333087.67421688006
B05_1,0.5,8,319,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,1,2019-05-27T13:21:49Z,51.799999999999997,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,51.8,anc4,P,NA,88767.72604443169
C05_1,0.5,25,344,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,1,2019-05-27T13:21:49Z,78.5,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,78.5,anc2,BS,NA,95724.44438647179
D05_1,0.5,33,129,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,1,2019-05-27T13:21:49Z,101,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,101,cc1690,L,NA,35896.66664492692
E05_1,0.5,23,176,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,1,2019-05-27T13:21:49Z,91.099999999999994,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,91.1,anc5,L,NA,48975.29712796231
F05_1,0.5,anc5,215,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,1,2019-05-27T13:21:49Z,115,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,115,anc5,none,NA,59827.777741544865
B05_10,4,8,2431,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,10,2019-05-24T11:10:42Z,39.899999999999999,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,39.9,anc4,P,NA,676471.2915799794
C05_10,4,25,932,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,10,2019-05-24T11:10:42Z,56.799999999999997,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,56.8,anc2,BS,NA,259346.45979125495
D05_10,4,33,1046,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,10,2019-05-24T11:10:42Z,59,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,59,cc1690,L,NA,291069.0954309578
E05_10,4,23,943,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,10,2019-05-24T11:10:42Z,53.299999999999997,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,53.3,anc5,L,NA,262407.4158617526
F05_10,4,anc5,881,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,10,2019-05-24T11:10:42Z,55.700000000000003,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,55.7,anc5,none,NA,245154.75437349314
C05_11,4,28,1063,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,11,2019-05-27T09:29:55Z,44.5,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,44.5,anc5,P,NA,295799.66390354506
D05_11,4,9,1188,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,11,2019-05-27T09:29:55Z,70.200000000000003,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,70.2,cc1690,BS,NA,330583.2556137456
E05_11,4,anc2,1098,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,11,2019-05-27T09:29:55Z,54.899999999999999,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,54.9,anc2,none,NA,305539.06958240125
F05_11,4,17,1340,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,11,2019-05-27T09:29:55Z,40.799999999999997,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,40.8,anc2,P,NA,372880.1031333494
B05_12,4,16,661,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,12,2019-05-27T15:24:06Z,62.799999999999997,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,62.8,anc5,B,NA,183935.63296354027
C05_12,4,cc1690,970,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,12,2019-05-27T15:24:06Z,67.5,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,67.5,cc1690,none,NA,269920.6716711559
D05_12,4,10,1166,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,12,2019-05-27T15:24:06Z,65.099999999999994,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,65.1,anc2,L,NA,324461.3434727503
E05_12,4,cc1690,1450,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,12,2019-05-27T15:24:06Z,64.099999999999994,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,64.1,cc1690,none,NA,403489.6638383258
F05_12,4,anc3,1171,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,12,2019-05-27T15:24:06Z,67.900000000000006,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,67.9,anc3,none,NA,325852.6871411583
B05_13,6,8,4379,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,13,2019-05-24T11:34:31Z,33.5,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,33.5,anc4,P,NA,1218538.784791744
C05_13,6,25,1429,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,13,2019-05-24T11:34:31Z,49.100000000000001,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,49.1,anc2,BS,NA,397646.02043101215
D05_13,6,33,1516,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,13,2019-05-24T11:34:31Z,45.200000000000003,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,45.2,cc1690,L,NA,421855.40026131173
E05_13,6,23,1367,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,13,2019-05-24T11:34:31Z,51.200000000000003,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,51.2,anc5,L,NA,380393.3589427527
F05_13,6,anc5,1448,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,13,2019-05-24T11:34:31Z,48.399999999999999,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,48.4,anc5,none,NA,402933.12637096265
B05_14,6,22,39,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,14,2019-05-27T13:45:09Z,68.599999999999994,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,68.6,cc1690,C,NA,10852.480613582557
C05_14,6,28,1029,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,14,2019-05-27T13:45:09Z,47.700000000000003,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,47.7,anc5,P,NA,286338.5269583705
D05_14,6,9,1148,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,14,2019-05-27T13:45:09Z,59.200000000000003,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,59.2,cc1690,BS,NA,319452.5062664814
E05_14,6,anc2,842,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,14,2019-05-27T13:45:09Z,57.299999999999997,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,57.3,anc2,none,NA,234302.2737599106
F05_14,6,17,1800,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,14,2019-05-27T13:45:09Z,36.100000000000001,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,36.1,anc2,P,NA,500883.7206268873
B05_15,6,16,809,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,15,2019-05-27T14:54:57Z,53.100000000000001,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,53.1,anc5,B,NA,225119.40554841765
C05_15,6,cc1690,871,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,15,2019-05-27T14:54:57Z,53.299999999999997,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,53.3,cc1690,none,NA,242372.06703667712
D05_15,6,10,1375,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,15,2019-05-27T14:54:57Z,53.700000000000003,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,53.7,anc2,L,NA,382619.5088122055
E05_15,6,cc1690,1216,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,15,2019-05-27T14:54:57Z,54.600000000000001,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,54.6,cc1690,none,NA,338374.7801568305
F05_15,6,anc3,969,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,15,2019-05-27T14:54:57Z,52.399999999999999,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,52.4,anc3,none,NA,269642.4029374743
B05_16,8,8,2524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,16,2019-05-28T10:41:51Z,36.100000000000001,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,36.1,anc4,P,NA,702350.2838123685
C05_16,8,25,1327,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,16,2019-05-28T10:41:51Z,54.700000000000003,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,54.7,anc2,BS,NA,369262.6095954885
D05_16,8,33,1281,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,16,2019-05-28T10:41:51Z,48.399999999999999,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,48.4,cc1690,L,NA,356462.24784613476
E05_16,8,23,1125,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,16,2019-05-28T10:41:51Z,55,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,55,anc5,L,NA,313052.3253918045
F05_16,8,anc5,938,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,16,2019-05-28T10:41:51Z,53.399999999999999,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,53.4,anc5,none,NA,261016.0721933446
B05_17,8,22,769,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,17,2019-05-27T16:59:17Z,49.5,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,49.5,cc1690,C,NA,213988.6562011535
C05_17,8,28,814,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,17,2019-05-27T16:59:17Z,43.600000000000001,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,43.6,anc5,P,NA,226510.74921682567
D05_17,8,9,419,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,17,2019-05-27T16:59:17Z,62.700000000000003,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,62.7,cc1690,BS,NA,116594.59941259208
E05_17,8,anc2,855,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,17,2019-05-27T16:59:17Z,52.399999999999999,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,52.4,anc2,none,NA,237919.76729777144
F05_17,8,17,1517,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,17,2019-05-27T16:59:17Z,39.299999999999997,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,39.3,anc2,P,NA,422133.6689949933
B05_18,8,16,905,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B05,18,2019-05-28T09:32:14Z,47.600000000000001,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,47.6,anc5,B,NA,251833.20398185166
C05_18,8,cc1690,863,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C05,18,2019-05-28T09:32:14Z,44.100000000000001,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,44.1,cc1690,none,NA,240145.91716722428
D05_18,8,10,730,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D05,18,2019-05-28T09:32:14Z,46.399999999999999,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,46.4,anc2,L,NA,203136.17558757094
E05_18,8,cc1690,744,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E05,18,2019-05-28T09:32:14Z,49.399999999999999,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,49.4,cc1690,none,NA,207031.9378591134
F05_18,8,anc3,942,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F05,18,2019-05-28T09:32:14Z,47.899999999999999,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,47.9,anc3,none,NA,262129.147128071
