light,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
82.5,26,B09_20,days,1.5802933868832016,0.20431048229955678,7.7347641153634035,5.77131948834604e-4,7
82.5,26,C06_20,days,1.7044134645632305,0.12258680351005154,13.903727120378635,3.458386767242838e-5,7
82.5,26,E02_20,days,1.571964089427259,0.14423170556746862,10.898880265212746,1.1297921815316458e-4,7
82.5,26,F11_20,days,1.4870350147461329,0.20654528893721283,7.199559101046225,8.052809852292539e-4,7
82.5,27,B07_20,days,1.7956133753715278,0.1665164309938588,10.783400560859672,1.1893759032853016e-4,7
82.5,27,C07_20,days,1.9750686678045986,0.2183894494961448,9.043791595067253,2.7623500969399214e-4,7
82.5,27,D11_20,days,1.6790918188393849,0.15166419263002293,11.07111566495754,1.0474028808360264e-4,7
82.5,27,G02_20,days,1.6766696687571605,0.15470398134994137,10.837921908192675,1.1607892414782452e-4,7
82.5,28,B02_20,days,1.7912416082265794,0.2713708466984184,6.6007149626401604,0.0011996954734638516,7
82.5,28,C05_20,days,1.6755784966835123,0.20370218494734488,8.225628493462816,4.325474430133982e-4,7
82.5,28,E03_20,days,1.6079841414852225,0.20303917717531886,7.919575738315624,5.168042754430918e-4,7
82.5,28,F02_20,days,1.6140898910030448,0.15672607406512082,10.29879616797125,1.4841304214425094e-4,7
82.5,29,B10_21,days,1.655634781012618,0.16584876530875758,9.982798352042918,1.7236471763070648e-4,7
82.5,29,D02_21,days,1.7301790222332056,0.1640084347534031,10.549329519756942,1.322060429215102e-4,7
82.5,29,E06_21,days,1.8417494624816966,0.10151926646967008,18.1418712578261,9.351010837167348e-6,7
82.5,29,F04_21,days,1.8071082229559592,0.17157580701834316,10.532418610525674,1.332313015590385e-4,7
82.5,3,B03_21,days,1.604654410949625,0.2118094751715196,7.57593308632772,6.357488518766195e-4,7
82.5,3,C10_21,days,1.7463491873482353,0.1519288715959484,11.49451825057066,8.734971463260946e-5,7
82.5,3,D09_21,days,1.6963908394356737,0.18819779971358572,9.013871798806232,2.8061923933989937e-4,7
82.5,3,F09_21,days,1.6241962469879792,0.1555813609771035,10.439529753355274,1.390349444221829e-4,7
82.5,30,C03_21,days,1.7772103475435042,0.2095301029087403,8.481885528007203,3.743212945995103e-4,7
82.5,30,C09_21,days,1.7461087473412893,0.09855723728488695,17.71669737752524,1.0511836629177464e-5,7
82.5,30,E03_21,days,1.7494167886817877,0.20153434211609103,8.680489738439023,3.3552960940641313e-4,7
82.5,30,E08_21,days,1.7821743046157783,0.09509220609415522,18.741539163064157,7.96380182361717e-6,7
82.5,31,B04_20,days,1.8232117944910933,0.23285174696943253,7.829925341854679,5.450828576280199e-4,7
82.5,31,D09_20,days,1.7139677650868288,0.15109311620908603,11.343784601774987,9.311444396764473e-5,7
82.5,31,F08_20,days,1.7035154642659411,0.14913183385518017,11.422882829431314,9.003459013694726e-5,7
82.5,32,D08_19,days,1.5350197084986876,0.10579014096607313,14.510045023864446,2.8061401404603195e-5,7
82.5,4,B03_20,days,1.700896426822336,0.188759355063955,9.010925186971752,2.810554763851135e-4,7
82.5,4,D10_20,days,1.6250696205369055,0.11478858900243256,14.157065912731687,3.165896759453811e-5,7
82.5,4,F03_20,days,1.6104635412314752,0.11768012682923275,13.685093521087389,3.7371013267972094e-5,7
82.5,5,B09_21,days,1.6136515612959503,0.20113766174944606,8.022622651873373,4.8642240722996776e-4,7
82.5,5,C04_21,days,1.7226140586650478,0.27696073354242695,6.2197049980053025,0.0015707728225343841,7
82.5,5,D06_21,days,1.7723791485622646,0.17028101014080393,10.4085543484661,1.4103695567580318e-4,7
82.5,5,E10_21,days,1.7996085625529146,0.20339854054450884,8.847696535753235,3.065320864525683e-4,7
82.5,6,C02_19,days,1.5066019435394105,0.1318901036430331,11.423161419427654,9.002395944436996e-5,7
82.5,6,C09_19,days,1.5088842107859035,0.11277176458610436,13.379982270596011,4.172337994922973e-5,7
82.5,6,E09_19,days,1.407188675319024,0.11270362066092178,12.485745063618392,5.845709506545512e-5,7
82.5,6,F04_19,days,1.4836805906936694,0.14094112454291705,10.526952977744148,1.3356469213788997e-4,7
82.5,7,B08_21,days,1.6976930602738445,0.26677848343067256,6.363680602881237,0.0014164987709521268,7
82.5,7,C07_21,days,1.596210612210368,0.268129778431038,5.953126957962662,0.0019120300326253014,7
82.5,7,D10_21,days,1.58019166668638,0.14822415894681332,10.660823970358258,1.2567701145518474e-4,7
82.5,7,F03_21,days,1.4327949570950327,0.2447160575386569,5.854928244210943,0.0020592631958476523,7
82.5,8,E10_19,days,1.7495321967332853,0.1460722520349582,11.97717001251261,7.15535224237107e-5,7
82.5,9,C03_20,days,1.7411286075789907,0.2130172717857543,8.173649925111048,4.4563618368757965e-4,7
82.5,9,E08_20,days,1.6647939747931535,0.17851672915866493,9.325702877479294,2.3868624532858386e-4,7
82.5,9,G03_20,days,1.3978782274475527,0.14222622070043742,9.828554963798272,1.857179569246574e-4,7
82.5,anc2,B06_20,days,1.8161104009269504,0.20947764142191358,8.669709991956049,3.375085322583009e-4,7
82.5,anc2,C10_20,days,1.7072607922666763,0.12479620120007845,13.68039071581614,3.743385564956956e-5,7
82.5,anc2,E05_20,days,1.6301701106686637,0.09577592419170021,17.0206669831324,1.2808311564473521e-5,7
82.5,anc2,F10_20,days,1.5759436851505502,0.14618165618097415,10.780721236319271,1.1908022447322461e-4,7
82.5,anc3,B07_21,days,1.5616125105646002,0.17384639611165542,8.982714312706438,2.8527311151828403e-4,7
82.5,anc3,C06_21,days,1.6315359376321104,0.20801955337263875,7.843185465884717,5.407865887907483e-4,7
82.5,anc3,D07_21,days,1.692066045733786,0.18771228247767285,9.014146668506074,2.8057858679510683e-4,7
82.5,anc3,F05_21,days,1.6262684666705352,0.1548886184672656,10.499599536516191,1.3524820998668717e-4,7
82.5,anc4,B11_21,days,1.4791446874781058,0.2022139526262064,7.314750877810657,7.48253178879369e-4,7
82.5,anc4,D04_21,days,1.734638575978005,0.19943342829158556,8.69783260929478,3.323747121419725e-4,7
82.5,anc4,E02_21,days,1.475489565436282,0.1638918469031288,9.002824687846715,2.822588949122355e-4,7
82.5,anc4,F06_21,days,1.8080469205521719,0.17112662055529754,10.565550319904336,1.3123145149298337e-4,7
82.5,anc5,B08_19,days,1.660078483609892,0.24354515098645937,6.816306860908059,0.0010358197305047347,7
82.5,anc5,C11_19,days,1.5555972157565465,0.22892200018915673,6.795315498166043,0.001050559275337744,7
82.5,cc1690,B04_21,days,1.598684501288685,0.21832993478353468,7.322333068407299,7.446702142203302e-4,7
82.5,cc1690,C05_21,days,1.735305591620108,0.1825470040459021,9.506075438979865,2.178392185653963e-4,7
82.5,cc1690,E05_21,days,1.6935522901656892,0.14775396884403488,11.461974953467122,8.855741075016454e-5,7
82.5,cc1690,F07_21,days,1.759488578048624,0.19642549063450496,8.957536887727873,2.891009508353436e-4,7
125,1,B09_22,days,1.707273316958968,0.23961813697645537,7.124975339937323,8.449549003252024e-4,7
125,1,F11_22,days,1.5124084626531038,0.14407013214003722,10.497723852873486,1.353645766044411e-4,7
125,10,D11_24,days,1.5580873442139334,0.19089376763067098,8.162065024712701,4.486171531914244e-4,7
125,10,F08_24,days,1.7252835362370922,0.16002210650993245,10.781532463641236,1.1903701717127855e-4,7
125,11,B07_22,days,1.3906789358260685,0.18254981408227383,7.618079168238977,6.195327411250822e-4,7
125,11,D11_22,days,1.569258279609926,0.1549244775011918,10.12918232754959,1.6073726010011055e-4,7
125,11,G02_22,days,1.3050106519061586,0.11495141214318895,11.352715269653018,9.276048116704811e-5,7
125,16,B05_24,days,1.5986439332922415,0.21288203393122992,7.509529591438761,6.623312184079203e-4,7
125,16,C08_24,days,1.5323728362226547,0.2000111510378919,7.6614370162409005,6.033595693261896e-4,7
125,16,E11_24,days,1.4922971602674096,0.27875531053097136,5.353430424069379,0.0030556296130295384,7
125,18,D02_23,days,1.5512513435299113,0.14444899273223127,10.73909422411484,1.2132266910507438e-4,7
125,19,B03_22,days,1.6839761253827688,0.1729600100514501,9.736216625345012,1.9430200173038562e-4,7
125,19,D10_22,days,1.5950579636851006,0.18068011063362613,8.828077191736268,3.097757014860677e-4,7
125,19,F03_22,days,1.5132373859815051,0.14241812026969447,10.625314974779307,1.2771378098809638e-4,7
125,2,B10_23,days,1.5443248965532101,0.20753899116521266,7.441131364678559,6.911009354714952e-4,7
125,2,C08_23,days,1.5847826899319872,0.15052917998452012,10.528076284577917,1.3349609195793217e-4,7
125,2,E04_23,days,1.440250117555214,0.10728572171381393,13.424434254141481,4.105296699711899e-5,7
125,20,B06_24,days,1.7403777919299905,0.16382094365853503,10.62365869139173,1.2780974120852234e-4,7
125,20,D03_24,days,1.8409374935665546,0.07395737545941755,24.891871596724354,1.952249928687818e-6,7
125,20,D08_24,days,1.7326119026786766,0.09461971873131983,18.31131952102463,8.931562974858385e-6,7
125,20,E09_24,days,1.6344087968284662,0.1265605900172777,12.914042172253946,4.9600814201636945e-5,7
125,21,C02_23,days,1.6170771298509654,0.16969117017522425,9.529530194064668,2.1529068134366018e-4,7
125,21,C09_23,days,1.6441823498356416,0.20319309686300985,8.091723465114212,4.672340854184784e-4,7
125,21,F04_23,days,1.5881139059060607,0.12547871917482725,12.656440202369057,5.471767235543751e-5,7
125,22,B05_23,days,1.7482461455758889,0.23259077819856108,7.516403526899178,6.59519140996338e-4,7
125,22,D03_23,days,1.5528576241357115,0.18952097248218921,8.193592528561163,4.4055955858984726e-4,7
125,24,B11_22,days,1.366648428380642,0.23410778595575005,5.837688920944131,0.002086466909024051,7
125,24,E06_22,days,1.5619605888720802,0.26911195718115655,5.804129274793332,0.002140645948418261,7
125,24,E11_22,days,1.4904864727852538,0.20745803334188972,7.184520400465477,8.131000242580271e-4,7
125,25,B02_22,days,1.7594379687378623,0.19871031521321225,8.854286033666748,3.054517343016278e-4,7
125,26,B09_23,days,1.6090242879896688,0.2247398443023762,7.159497208802936,8.26310424904911e-4,7
125,26,C06_23,days,1.6791535016950636,0.17745601506560013,9.46236452494626,2.226852623969061e-4,7
125,26,E02_23,days,1.1523759990389935,0.18502745946819854,6.228135014938457,0.0015612107717657045,7
125,26,F11_23,days,1.537408003676341,0.1480474137088629,10.384565087369058,1.4261108209856282e-4,7
125,27,B07_23,days,1.866947016491609,0.20684427627856414,9.025857761600948,2.7885303544422115e-4,7
125,27,C07_23,days,1.8416157924834604,0.17353456824852004,10.612385826471588,1.2846514708972739e-4,7
125,27,G02_23,days,1.4640063210469483,0.20496043355562604,7.142872873800877,8.352273908124188e-4,7
125,28,B02_23,days,1.2918449612094196,0.2375961652887801,5.437145669583009,0.0028553686177781967,7
125,28,C05_23,days,1.4546202198483222,0.16721184926977278,8.699265190838823,3.321156870649613e-4,7
125,28,E03_23,days,1.3579872599997926,0.18583272041383342,7.307578864344623,7.516611210155769e-4,7
125,28,F02_23,days,1.3970229830733158,0.17460123965817717,8.001220299514,4.925542826294281e-4,7
125,29,B10_24,days,1.8288420535984355,0.1509849477179849,12.112744225433731,6.774669299498798e-5,7
125,29,D02_24,days,1.788008062213306,0.09783379153407355,18.27597636947944,9.017159877399519e-6,7
125,29,E06_24,days,1.8505288628835048,0.09163351217444515,20.1948917919964,5.504957156342229e-6,7
125,29,F04_24,days,1.7899116521534415,0.15859813200933695,11.285830605167948,9.545100474231316e-5,7
125,3,D09_24,days,1.6968885531614442,0.1351216323163903,12.55823012253243,5.683300831521718e-5,7
125,3,F09_24,days,1.5981344627616618,0.13035805585230276,12.259575768546037,6.389324342636144e-5,7
125,30,C03_24,days,1.817214292033429,0.1564148468715426,11.617914337286894,8.294546333444046e-5,7
125,30,C09_24,days,1.8140733707079415,0.12687352856981993,14.298281061124872,3.0157097818892193e-5,7
125,31,B04_23,days,1.598866365322723,0.3081579677899682,5.188463490947168,0.00350051720804183,7
125,31,D06_23,days,1.6981573549956728,0.15761797827462448,10.773881086311748,1.1944528690886897e-4,7
125,4,B03_23,days,1.5283830521382096,0.1713036040644789,8.922071782931807,2.9459704415743304e-4,7
125,4,D04_23,days,1.3345544052265987,0.07147079558877885,18.67272351220515,8.109832702513235e-6,7
125,5,B09_24,days,1.639532002441225,0.23395407149162215,7.007922503712171,9.119873923759006e-4,7
125,5,C04_24,days,1.794968085325659,0.12381327631818857,14.497379753628024,2.818174080072551e-5,7
125,5,D06_24,days,1.6452586602916413,0.1416536247682266,11.614659794153594,8.305817160851607e-5,7
125,5,E10_24,days,1.6015963224494483,0.15394214761924602,10.403884493093917,1.4134175189464796e-4,7
125,6,C02_22,days,1.4433334329061491,0.1267765647511827,11.38485993636836,9.14996643352389e-5,7
125,6,C09_22,days,1.5818714389545394,0.18980127696024132,8.334356144958406,4.06615685087235e-4,7
125,6,F04_22,days,1.3138297228836608,0.09582638328810512,13.710521860494195,3.7033397281111027e-5,7
125,7,B08_24,days,1.5282754309313207,0.1744318567710342,8.761446786279368,3.211004311065265e-4,7
125,7,C07_24,days,1.6153610414494448,0.12647811694340344,12.77186188795243,5.235062559601352e-5,7
125,7,D10_24,days,1.4727298723607543,0.16675972282853102,8.831448310063898,3.0921546968492317e-4,7
125,7,F03_24,days,1.5126944519743606,0.13643792911065,11.087052272301628,1.0401480345556439e-4,7
125,9,C03_23,days,1.690881076205046,0.1621155363019411,10.43009889598595,1.3964087382073784e-4,7
125,9,D05_23,days,1.356339949964244,0.08917822747531565,15.209317210747164,2.227652511575232e-5,7
125,9,G03_23,days,1.412764787035318,0.13309809844710213,10.614462592016672,1.2834410303886386e-4,7
125,anc2,B06_23,days,1.794551012569402,0.23923333698025637,7.501258124061129,6.657338771690274e-4,7
125,anc2,C10_23,days,1.731649389937278,0.15880103866393364,10.904521812366234,1.1269737018904998e-4,7
125,anc2,E05_23,days,1.3197060180933755,0.13534704566806136,9.750534351004267,1.9294050116303087e-4,7
125,anc3,B07_24,days,1.6638903965546752,0.1809861676500349,9.193467203372514,2.554883865597759e-4,7
125,anc3,C06_24,days,1.5717817102836273,0.11934212163084573,13.170385181734336,4.506643591618791e-5,7
125,anc3,D07_24,days,1.682100739526808,0.12348672876958997,13.621712683517492,3.822867607565153e-5,7
125,anc3,F05_24,days,1.7734815391472765,0.16413958539964324,10.804715601231994,1.1781011109427896e-4,7
125,anc4,B11_24,days,1.466217533113068,0.15934873618301718,9.20131259421518,2.544530500687784e-4,7
125,anc4,D04_24,days,1.7662731242684673,0.1303830418185559,13.546801022838956,3.927290866657535e-5,7
125,anc4,E02_24,days,1.6811676866099865,0.1434054950423594,11.723174806609746,7.93966967108057e-5,7
125,anc4,F06_24,days,1.6287379047236987,0.14553995505854161,11.191001839107065,9.942703550237785e-5,7
125,anc5,B08_22,days,1.6506099696516683,0.1669670542653001,9.885842311315821,1.8061928216962707e-4,7
125,anc5,C11_22,days,1.708108019031929,0.1812085973164779,9.42619745601113,2.2679222965879886e-4,7
125,cc1690,B04_24,days,1.7498755372534582,0.18064511318750084,9.686813589234337,1.9908852207576463e-4,7
125,cc1690,E05_24,days,1.655117116798339,0.07811411341355444,21.18845166987636,4.340089750201694e-6,7
125,cc1690,F07_24,days,1.62971239183573,0.15260041107360198,10.679606826548389,1.2461531160128502e-4,7
175,1,B09_25,days,1.7144130173123455,0.21773325847598443,7.873914299139752,5.309839474421332e-4,7
175,1,E02_25,days,1.5069788379303526,0.1639536691148151,9.191491999334461,2.557498387486117e-4,7
175,1,F11_25,days,1.4355873827800711,0.12481352778591637,11.501857276580072,8.70800827643524e-5,7
175,10,C02_27,days,1.7936690412441862,0.358744190026158,4.999855303896072,0.00410522460582337,7
175,10,D05_27,days,1.8644602868651297,0.20596309676963015,9.052399755624814,2.749887606668829e-4,7
175,10,F08_27,days,1.670786408355023,0.15812746786981585,10.566073250034954,1.3120017518707656e-4,7
175,11,B07_25,days,1.7139613358595214,0.2419233423800372,7.084729067470723,8.673233211681327e-4,7
175,11,C07_25,days,1.758651348626796,0.21245660337287275,8.27769681293581,4.1989132081136454e-4,7
175,11,G02_25,days,1.6737046890866702,0.15654179027014428,10.691743630875543,1.239349668945941e-4,7
175,16,B05_27,days,1.733894305399485,0.3333460446250375,5.201484563435714,0.0034627623673057378,7
175,16,C08_27,days,1.7150493536047853,0.24633109597749575,6.962374550395652,9.39759484080887e-4,7
175,16,E04_27,days,1.6385030361430992,0.18291862141169313,8.95755185282824,2.8909865754076945e-4,7
175,18,D02_26,days,1.5707982000183724,0.18234136230522888,8.614601646931579,3.4784466375764584e-4,7
175,19,B03_25,days,1.8025611222443902,0.3447173043958139,5.229099610777416,0.0033842575470826937,7
175,19,D04_25,days,1.7931778500831352,0.24429288216644182,7.340278743207122,7.362706426388218e-4,7
175,19,D10_25,days,1.7621027818165287,0.21101509171430616,8.350600743771654,4.0290185367650595e-4,7
175,19,F03_25,days,1.5788253605735556,0.261349944551174,6.041039585009024,0.0017906326327902205,7
175,2,C08_26,days,1.5533795392569478,0.26968145334270566,5.76005327768293,0.002214336212632105,7
175,2,F09_26,days,1.529415414200783,0.09254909785805863,16.525449189644483,1.4813164767968367e-5,7
175,20,B06_27,days,1.7365361751340573,0.360379146627062,4.818636681359119,0.004804190139986327,7
175,20,D03_27,days,1.780150288620734,0.2719499156540614,6.545875494534829,0.0012461519073322588,7
175,20,D08_27,days,1.668821589722724,0.19441878854892666,8.58364359832823,3.538161660416506e-4,7
175,20,E09_27,days,1.6807972268307816,0.13177276826562442,12.755269916183822,5.26832500199341e-5,7
175,21,C02_26,days,1.668358240815461,0.18841259537253838,8.854812691883488,3.0536558395653004e-4,7
175,21,C09_26,days,1.6489375360392597,0.24845962550320985,6.6366417992445905,0.0011703685284428862,7
175,21,E09_26,days,1.6175119193203449,0.1290310490338477,12.535834835350641,5.73289720058378e-5,7
175,21,F04_26,days,1.5433948340336312,0.12646056074476206,12.20455472397198,6.530575235337038e-5,7
175,22,E10_26,days,1.7338254173657432,0.20448938700133906,8.478803926163609,3.7496397673374593e-4,7
175,23,B06_25,days,1.8158280871156878,0.17397280498709328,10.437424902417368,1.3916990820326614e-4,7
175,23,C10_25,days,1.7867156907712596,0.2747216026505078,6.503732045580206,0.0012833007706211591,7
175,23,F10_25,days,1.798565706598957,0.21426379872567772,8.39416512400055,3.9313940132833046e-4,7
175,24,B11_25,days,1.7643297647170426,0.2799413699054276,6.302497431205273,0.0014797690488929194,7
175,24,D02_25,days,1.5789374139391477,0.2248762550651546,7.021361208108316,9.039796393520267e-4,7
175,24,E06_25,days,1.7792233349420712,0.26179179676457354,6.7963295906559935,0.0010498415322168437,7
175,24,E11_25,days,1.6080324954790817,0.21131484369972542,7.609652343041584,6.227354529161223e-4,7
175,25,B02_25,days,1.706053013074623,0.32984727818506554,5.172251299031237,0.0035481999320721436,7
175,25,C05_25,days,1.7564433465858587,0.22017466577994974,7.977499774389618,4.994578400674462e-4,7
175,25,E03_25,days,1.7148721571237646,0.15851869414315936,10.818106762695454,1.1710829202421829e-4,7
175,25,F02_25,days,1.7509697392266002,0.18674737595909788,9.376141058121771,2.3262618799603968e-4,7
175,26,B09_26,days,1.1354794863375288,0.13472520336059898,8.428114844246025,3.857259625993766e-4,7
175,26,C06_26,days,1.4464193255394777,0.3111110557509643,4.649205802243479,0.005586121832198366,7
175,26,E02_26,days,1.5739488017565864,0.12094790486496834,13.013444123019852,4.778056478083201e-5,7
175,26,F11_26,days,1.5763772765213662,0.14349223533158328,10.985801934708578,1.0872830094890158e-4,7
175,27,C07_26,days,1.7936394300372858,0.2909352920551758,6.165080273922637,0.0016344332693709635,7
175,27,D11_26,days,1.6220277925594153,0.15795419877475347,10.268975469733897,1.5049594266726418e-4,7
175,27,G02_26,days,1.6330717041206064,0.16610224349763647,9.831725747544427,1.8543130589223107e-4,7
175,28,B02_26,days,1.836357974047825,0.29237491409014893,6.28083288117398,0.001502967699701017,7
175,28,C05_26,days,1.4658597464029581,0.12198184899199722,12.01703170197992,7.04083073812767e-5,7
175,28,F02_26,days,1.5237947564304302,0.13126564151223494,11.608481388394397,8.32726397202947e-5,7
175,29,B10_27,days,1.5054855519879515,0.1250492740336974,12.039138680503367,6.978261726842464e-5,7
175,3,B03_27,days,1.828814500620198,0.27000636240519643,6.773227431862181,0.001066337378032386,7
175,3,C10_27,days,1.6712026331217644,0.24166207265089362,6.915452701326422,9.694216937074493e-4,7
175,3,F09_27,days,1.682187851653029,0.09914856105010919,16.96633651397986,1.3011669963274109e-5,7
175,30,C03_27,days,1.8996941132326424,0.234512413323453,8.10061218641111,4.6483159841128745e-4,7
175,30,C09_27,days,1.9749872044971264,0.24519405810009018,8.054792272702304,4.7737523580198437e-4,7
175,31,B04_26,days,1.6681744643178433,0.37897518677469794,4.401803924196174,0.007010038642627385,7
175,31,D09_26,days,1.7182708002981195,0.31081983588449635,5.528189008299475,0.0026548059773793733,7
175,32,D08_25,days,1.6789959155935086,0.20839733728536156,8.056705222171024,4.768435715809819e-4,7
175,32,F07_25,days,1.7135543903547634,0.15494924750882288,11.058810661582546,1.0530458354079065e-4,7
175,33,C03_25,days,1.6609821088800487,0.22912391222563097,7.249274389328635,7.800587806363062e-4,7
175,33,D05_25,days,1.9136288079563524,0.3557052668440783,5.379815781010581,0.00299078484502566,7
175,33,G03_25,days,1.689067222161193,0.20148376840098206,8.383142898140079,3.9558259065917484e-4,7
175,4,B03_26,days,1.5978151287318794,0.24609513237393876,6.492672623463423,0.0012932650767846594,7
175,5,B09_27,days,1.8295396455120667,0.22484147665270815,8.137020236430788,4.551428700694823e-4,7
175,5,C04_27,days,1.7759352699468416,0.21622684345956214,8.21329693174275,4.3561088289590565e-4,7
175,5,E10_27,days,1.5741775310598487,0.1222991240866141,12.871535612511764,5.040442103029843e-5,7
175,6,C02_25,days,1.6303552407729096,0.21515153036729512,7.5777069212087635,6.350562844000181e-4,7
175,6,C09_25,days,1.684771926145962,0.15664393806354723,10.755423714274118,1.2043704731089684e-4,7
175,6,E09_25,days,1.6940845485947829,0.14460020720024946,11.715643991081778,7.964449230126247e-5,7
175,6,F04_25,days,1.6287729020371362,0.15413642239855088,10.567086459458716,1.3113960070434012e-4,7
175,7,B08_27,days,1.539938404212793,0.18352591748659422,8.390849779161458,3.938723914667008e-4,7
175,7,C07_27,days,1.694079075777045,0.22355033193856685,7.578065579623426,6.349163602762209e-4,7
175,7,D10_27,days,1.500373717345116,0.18904494444250128,7.936597943783998,5.116335017313746e-4,7
175,7,F03_27,days,1.647536254497475,0.16769050423541382,9.824863143023093,1.8605237710510395e-4,7
175,9,C03_26,days,1.7432335498771847,0.23994159659557554,7.26524110288149,7.721575906926661e-4,7
175,9,G03_26,days,1.5892808263786822,0.19477074044448098,8.159751422373956,4.492153111263517e-4,7
175,anc2,B06_26,days,1.73841748835558,0.3560888187043347,4.881977183897513,0.004545164897572697,7
175,anc2,C10_26,days,1.787166100603809,0.2909021895107384,6.1435292171901565,0.0016603824102957383,7
175,anc2,F10_26,days,1.4873071950138201,0.21669473500927314,6.863605592217887,0.0010034945769287144,7
175,anc3,B07_27,days,1.702007632398242,0.2755918948723328,6.175826154781121,0.0016216730795443712,7
175,anc3,C06_27,days,1.6024089208056542,0.2265562315349087,7.072897134408543,8.740321953050026e-4,7
175,anc3,D07_27,days,1.5216132663385382,0.19678628576366977,7.732313562571721,5.779863458356808e-4,7
175,anc3,F05_27,days,1.5937095511490271,0.22044442079731522,7.229529989395117,7.89962168220751e-4,7
175,anc4,B11_27,days,1.4648235340220475,0.2116407012009296,6.921275188137646,9.656813744482735e-4,7
175,anc4,D04_27,days,1.7974119312382175,0.16068580358825882,11.185878846173022,9.964740576281231e-5,7
175,anc4,E02_27,days,1.7828239524094518,0.19569338053458862,9.110292578825064,2.6677889974786694e-4,7
175,anc4,F06_27,days,1.6247171042772943,0.1451320760084449,11.194748597014183,9.926623338226082e-5,7
175,anc5,B08_25,days,1.6743579483238342,0.20482476549822937,8.174587405243768,4.4539598623721967e-4,7
175,anc5,C11_25,days,1.7199130615114078,0.24160141545751923,7.118803746469855,8.483402822665075e-4,7
175,cc1690,B04_27,days,2.006644885331172,0.2244240900585072,8.941307881912504,2.9160071660429916e-4,7
175,cc1690,C05_27,days,1.8508104631657734,0.27795039797472326,6.6587796838991595,0.0011527190571742627,7
175,cc1690,F07_27,days,1.6773772955108919,0.14923997916645956,11.239463479420456,9.737092407393289e-5,7
250,1,B09_28,days,1.4029202145325015,0.27554564083306776,5.091425907849599,0.003797561904258823,7
250,1,C06_28,days,1.5715364314802456,0.2752476494119135,5.7095362479496075,0.0023024927531087916,7
250,1,E02_28,days,1.4549960744334869,0.25133104244223714,5.789161817398205,0.002165341948970862,7
250,10,C02_30,days,2.0450778784919574,0.41545563767193827,4.922493987449123,0.0043880141093131505,7
250,10,D05_30,days,1.6875488000717196,0.23796764895800793,7.091505116182858,8.63508652430579e-4,7
250,10,D11_30,days,1.7811764893985869,0.16113848269541867,11.053700268267622,1.0554000677573219e-4,7
250,10,F08_30,days,1.7972436161925989,0.20803335982004525,8.63920871992485,3.431835226491203e-4,7
250,11,B07_28,days,1.483358365786425,0.287931507161795,5.151775088486213,0.00360951392210725,7
250,11,C07_28,days,1.493821492455928,0.237648573957076,6.285842441982175,0.001497565510044882,7
250,11,D11_28,days,1.3246483094815285,0.11844748032809388,11.183423284415301,9.975324062023053e-5,7
250,11,G02_28,days,0.9894518774130608,0.12686919765259952,7.798992156649674,5.55263592979804e-4,7
250,14,B04_28,days,1.3504143837884783,0.1813144801026667,7.447912505519833,6.88183404757298e-4,7
250,14,D06_28,days,1.3474181625821522,0.14184323960510434,9.499347070282681,2.1857692655767935e-4,7
250,14,D09_28,days,1.3368889626971918,0.10512424259697685,12.717228012025059,5.3455467891350334e-5,7
250,14,F08_28,days,1.3403643574605268,0.1070355178425075,12.522612909041506,5.7624210876966845e-5,7
250,15,B02_30,days,1.5184576971215422,0.2288975207399376,6.633788309340148,0.001172666628008932,7
250,15,C11_30,days,1.454146002384001,0.191039363855959,7.611761121024286,6.219321497588128e-4,7
250,16,B05_30,days,1.7620632908569847,0.36033942968156135,4.890009656767655,0.004513494621804691,7
250,16,C08_30,days,1.766963102178169,0.3276674567123769,5.392549873297887,0.002960067194621492,7
250,16,E04_30,days,1.7463079262242347,0.3060921202402049,5.705171125783391,0.0023103020557145703,7
250,16,E11_30,days,1.67296506762831,0.19551446240639925,8.556733077632181,3.5910615439645654e-4,7
250,17,B08_29,days,1.4829759285134871,0.1919540326804497,7.725682590801473,5.803057985833581e-4,7
250,17,C11_29,days,1.6623702791245532,0.16372755449949972,10.153271293926476,1.5891461493759872e-4,7
250,17,E07_29,days,1.7472362430071617,0.17644002172302148,9.902720629619978,1.7914900455094374e-4,7
250,17,F05_29,days,1.5251359872957069,0.14675110830083035,10.392670998908411,1.420768567596047e-4,7
250,18,D02_29,days,1.6426369964330176,0.26489065669105377,6.201188886585953,0.00159201879417634,7
250,18,E06_29,days,1.733852014034936,0.16787354974595806,10.32832162457256,1.4638453119283283e-4,7
250,19,B03_28,days,1.5337012280161815,0.3502378402415713,4.37902776855389,0.007161133146495956,7
250,19,D04_28,days,1.1717424766092779,0.21165093291135406,5.536202748985944,0.0026379571246691862,7
250,19,D10_28,days,1.4808875212887582,0.25309627941414564,5.85108372480481,0.0020652935429074336,7
250,19,F03_28,days,1.2120384251529752,0.1595564342248006,7.596299272051434,6.278507318819542e-4,7
250,2,B10_29,days,1.71601805361117,0.22949313912853728,7.477426384629485,6.756540756375071e-4,7
250,2,C08_29,days,1.8524616254589261,0.23326723161958599,7.9413709872458,5.101946486654344e-4,7
250,2,E04_29,days,1.6500832691402891,0.22335476453494932,7.387723617966937,7.145987534096708e-4,7
250,2,F09_29,days,1.6395270675076894,0.1610779187004313,10.178471889476302,1.570341600143699e-4,7
